respondent_id,survey_weight,school_enrollment,employment_status,prepared_for_independence,advice_finances,advice_career,advice_mental_health,advice_physical_health,advice_friendships,relies_on_parents_emotionally,phone_video_frequency,text_frequency,in_person_frequency,financial_independence,received_financial_help,lives_with_parents,relationship_rating,true_self_with_parent,parent_relies_on_child_emotionally,knows_parent_beyond_parent_role,parent_involvement_level,communication_satisfaction,age_group,gender,education_level,race_ethnicity,marital_status,income_tier,census_region
202201053298,1.1759040837622154,Not enrolled in school,Working part time,A fair amount,Rarely,Sometimes,Never,Rarely,Very often,A fair amount,A few times a week,At least once a day,A few times a week,Completely,No,Does not live with a parent,Excellent,All of the time,Not much,Very well,As involved as desired,About as often as desired,18–29,Woman,Some college,Hispanic,Married,Lower income,West
202201053326,0.9001365624929912,Not enrolled in school,Not currently working for pay,A great deal,Extremely often,Extremely often,Extremely often,Extremely often,Extremely often,A great deal,At least once a day,At least once a day,At least once a day,A little,Yes,Lives with at least one parent,Excellent,All of the time,A great deal,Extremely well,As involved as desired,More often than desired,18–29,Man,High school or less,"Black, non-Hispanic",Never married,Lower income,South
202201053422,0.2249639027013037,Not enrolled in school,Working full time,A great deal,Sometimes,Never,Never,Never,Never,Not at all,Less than once a month,Less than once a month,Less than once a month,Completely,No,Does not live with a parent,Very good,Most of the time,Not at all,Very well,Less involved than desired,Less often than desired,30–34,Man,College graduate or higher,"Black, non-Hispanic",Married,Middle income,South
202201053556,1.8475520671151744,4-year college or graduate school,Working part time,A fair amount,Very often,Very often,Very often,Extremely often,Sometimes,A fair amount,,,,Not at all,Yes,Lives with all parents,Excellent,Most of the time,A fair amount,Very well,As involved as desired,About as often as desired,18–29,Woman,High school or less,Hispanic,Never married,Middle income,Northeast
202201053787,0.7266604927679685,2-year college or technical school,Working full time,A great deal,Extremely often,Extremely often,Extremely often,Extremely often,Extremely often,A great deal,A few times a week,A few times a week,A few times a month,Somewhat,Yes,Lives with at least one parent,Excellent,All of the time,A great deal,Extremely well,As involved as desired,About as often as desired,18–29,Woman,Some college,"Black, non-Hispanic",Living with a partner,Lower income,South
202301000005,0.4667617834066525,4-year college or graduate school,Not currently working for pay,A fair amount,Extremely often,Rarely,Rarely,Sometimes,Never,Not much,A few times a week,A few times a month,Less than once a month,Not at all,Yes,Does not live with a parent,Very good,Rarely,A fair amount,Somewhat well,As involved as desired,About as often as desired,18–29,Nonbinary,College graduate or higher,"Other or multiracial, non-Hispanic",Living with a partner,Middle income,Northeast
202301000022,0.2322412261161067,Not enrolled in school,Working full time,Some,Rarely,Sometimes,Rarely,Sometimes,Sometimes,Some,,,,Mostly,No,Lives with all parents,Excellent,All of the time,Not much,Very well,As involved as desired,About as often as desired,18–29,Woman,College graduate or higher,"Other or multiracial, non-Hispanic",Never married,Middle income,Northeast
202301000036,1.0540529525501172,Not enrolled in school,Working full time,Not much,Never,Rarely,Never,Never,Never,Not much,,,,Somewhat,Yes,Lives with all parents,Very good,All of the time,Not much,Very well,As involved as desired,About as often as desired,18–29,Man,College graduate or higher,"Other or multiracial, non-Hispanic",Never married,Lower income,South
202301000038,0.2466962735708178,Not enrolled in school,Working full time,A fair amount,Sometimes,Very often,Very often,Very often,Sometimes,A fair amount,A few times a month,A few times a week,Less than once a month,Mostly,No,Does not live with a parent,Good,Most of the time,Not much,Somewhat well,As involved as desired,About as often as desired,30–34,Woman,High school or less,"Other or multiracial, non-Hispanic",Never married,Middle income,West
202301000050,0.7846621966999969,2-year college or technical school,Working full time,A fair amount,Sometimes,Sometimes,Rarely,Rarely,Rarely,Not at all,A few times a month,A few times a month,Less than once a month,Mostly,Yes,Does not live with a parent,Excellent,Most of the time,Some,Somewhat well,As involved as desired,Less often than desired,30–34,Man,Some college,Hispanic,Never married,Middle income,West
202301000075,5.8448453979114,2-year college or technical school,Working part time,Some,Very often,Sometimes,Sometimes,Very often,Sometimes,Some,,,,Mostly,No,Lives with all parents,Good,Most of the time,Some,Somewhat well,As involved as desired,About as often as desired,18–29,Woman,Some college,"Other or multiracial, non-Hispanic",Never married,Middle income,South
202301000084,0.8710802807494871,Not enrolled in school,Working full time,A fair amount,Sometimes,Sometimes,Sometimes,Very often,Sometimes,Some,A few times a week,A few times a week,Never,Completely,No,Does not live with a parent,Good,Most of the time,A fair amount,Very well,As involved as desired,More often than desired,18–29,Woman,College graduate or higher,"Other or multiracial, non-Hispanic",Married,Middle income,Northeast
202301000120,0.8224614247731998,Not enrolled in school,Working full time,Not much,Never,Never,Never,Sometimes,Never,A great deal,At least once a day,A few times a month,Less than once a month,Completely,No,Does not live with a parent,Excellent,Most of the time,A great deal,Very well,As involved as desired,About as often as desired,30–34,Man,College graduate or higher,"Other or multiracial, non-Hispanic",Never married,Upper income,South
202301000125,1.4148906398097112,4-year college or graduate school,Working part time,A fair amount,Sometimes,Never,Never,Never,Never,Not at all,Never,Less than once a month,Less than once a month,Completely,No,Does not live with a parent,Fair,Rarely,Not at all,Not well at all,Less involved than desired,Less often than desired,18–29,Woman,College graduate or higher,"Asian, non-Hispanic",Married,Middle income,West
202301000128,0.7005059888245216,Not enrolled in school,Working full time,A great deal,Extremely often,Extremely often,Rarely,Sometimes,Sometimes,Not much,A few times a week,At least once a day,Less than once a month,Completely,No,Does not live with a parent,Excellent,All of the time,Not much,Very well,As involved as desired,About as often as desired,18–29,Man,College graduate or higher,"Other or multiracial, non-Hispanic",Living with a partner,Upper income,West
202301000129,0.5112040158032083,Not enrolled in school,Working full time,A fair amount,Rarely,Sometimes,Sometimes,Sometimes,Very often,Some,A few times a month,A few times a week,Less than once a month,Completely,No,Does not live with a parent,Very good,Most of the time,A great deal,Very well,As involved as desired,About as often as desired,30–34,Woman,College graduate or higher,"Other or multiracial, non-Hispanic",Married,Upper income,West
202301000132,0.34962820302915,Not enrolled in school,Working full time,A great deal,Very often,Rarely,Never,Rarely,Rarely,A fair amount,A few times a month,A few times a month,Less than once a month,Mostly,Yes,Does not live with a parent,Very good,Most of the time,Some,Somewhat well,As involved as desired,About as often as desired,18–29,Man,College graduate or higher,"Other or multiracial, non-Hispanic",Never married,Middle income,Northeast
202301000133,1.012951336164133,4-year college or graduate school,Working full time,A great deal,Rarely,Rarely,Very often,Sometimes,Very often,A great deal,A few times a week,A few times a week,Less than once a month,Mostly,No,Does not live with a parent,Excellent,Most of the time,A fair amount,Extremely well,As involved as desired,About as often as desired,18–29,Woman,College graduate or higher,"Other or multiracial, non-Hispanic",Never married,Lower income,West
202301000143,1.7708712575410062,4-year college or graduate school,Working part time,Some,Sometimes,Rarely,Never,Rarely,Never,Not at all,A few times a month,A few times a month,A few times a week,Somewhat,Yes,Lives with at least one parent,Fair,Rarely,Not at all,Not too well,Less involved than desired,Less often than desired,18–29,Woman,Some college,"Other or multiracial, non-Hispanic",Never married,Lower income,Northeast
202301000144,0.3152059073292581,Not enrolled in school,Working full time,A fair amount,Extremely often,Extremely often,Very often,Extremely often,Sometimes,Some,A few times a month,A few times a week,Less than once a month,Mostly,Yes,Does not live with a parent,Good,Rarely,Not at all,Somewhat well,As involved as desired,About as often as desired,18–29,Man,College graduate or higher,"Other or multiracial, non-Hispanic",Living with a partner,Lower income,West
202301000155,0.6817698941195298,Not enrolled in school,Working full time,A great deal,Sometimes,Rarely,Rarely,Sometimes,Rarely,A fair amount,Once a month,At least once a day,Less than once a month,Completely,No,Does not live with a parent,Excellent,Most of the time,A fair amount,Very well,As involved as desired,About as often as desired,30–34,Woman,College graduate or higher,"Other or multiracial, non-Hispanic",Married,Upper income,Northeast
202301000160,0.452776112798498,Not enrolled in school,Working full time,A great deal,Very often,Very often,Never,Sometimes,Sometimes,A fair amount,At least once a day,At least once a day,A few times a week,Completely,No,Does not live with a parent,Excellent,Most of the time,Some,Very well,As involved as desired,About as often as desired,30–34,Woman,College graduate or higher,"Asian, non-Hispanic",Married,Middle income,Northeast
202301000162,0.336164919412104,4-year college or graduate school,Working part time,A great deal,Extremely often,Sometimes,Never,Sometimes,Very often,Some,,,,Somewhat,Yes,Lives with all parents,Very good,Most of the time,Some,Very well,More involved than desired,About as often as desired,18–29,Woman,Some college,"Other or multiracial, non-Hispanic",Living with a partner,Middle income,South
202301000167,0.4585785458200533,Not enrolled in school,Working full time,A great deal,Very often,Extremely often,Sometimes,Very often,Rarely,A great deal,A few times a week,A few times a week,A few times a month,Mostly,Yes,Does not live with a parent,Excellent,Most of the time,Some,Extremely well,As involved as desired,About as often as desired,18–29,Woman,College graduate or higher,"Other or multiracial, non-Hispanic",Married,Upper income,South
202301000203,0.3595197221845889,Not enrolled in school,Working full time,A great deal,Rarely,Sometimes,Sometimes,Rarely,Rarely,Some,Once a month,A few times a month,Once a month,Mostly,Yes,Does not live with a parent,Very good,Most of the time,Not at all,Very well,As involved as desired,About as often as desired,18–29,Woman,College graduate or higher,"Asian, non-Hispanic",Living with a partner,Middle income,West
202301000221,0.496224412438482,Not enrolled in school,Working full time,Some,Sometimes,Very often,Sometimes,Sometimes,Rarely,A fair amount,,,,Somewhat,Yes,Lives with all parents,Excellent,Most of the time,Some,Very well,Less involved than desired,About as often as desired,18–29,Woman,College graduate or higher,"Other or multiracial, non-Hispanic",Never married,Upper income,West
202301000244,0.120468281263188,4-year college or graduate school,Not currently working for pay,Some,Sometimes,Rarely,Never,Sometimes,Never,Not at all,Never,Once a month,Never,Not at all,Yes,Lives with at least one parent,Very good,Most of the time,Not at all,Somewhat well,As involved as desired,About as often as desired,18–29,Nonbinary,High school or less,"Other or multiracial, non-Hispanic",Never married,Middle income,Midwest
202301000262,2.057370381024295,Not enrolled in school,Working full time,A great deal,Rarely,Never,Rarely,Sometimes,Sometimes,Some,A few times a week,At least once a day,Less than once a month,Completely,Yes,Does not live with a parent,Very good,Some of the time,A fair amount,Somewhat well,As involved as desired,Less often than desired,18–29,Woman,College graduate or higher,"Other or multiracial, non-Hispanic",Married,Upper income,West
202301000267,0.2903877505911866,Not enrolled in school,Working full time,A fair amount,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,A fair amount,A few times a month,A few times a week,Less than once a month,Somewhat,Yes,Lives with at least one parent,Very good,Some of the time,A fair amount,Somewhat well,As involved as desired,About as often as desired,30–34,Woman,Some college,"Asian, non-Hispanic",Never married,Lower income,West
202301000275,0.7997596335559105,Not enrolled in school,Working full time,A great deal,Sometimes,Sometimes,Never,Sometimes,Never,Not much,A few times a week,A few times a week,Once a month,Mostly,No,Does not live with a parent,Good,Most of the time,A fair amount,Somewhat well,As involved as desired,About as often as desired,18–29,Woman,College graduate or higher,"Asian, non-Hispanic",Never married,Upper income,Northeast
202301000278,0.3328857288892184,Not enrolled in school,Working full time,Some,Rarely,Very often,Rarely,Very often,Very often,A great deal,,,,A little,Yes,Lives with all parents,Fair,Some of the time,A great deal,Very well,As involved as desired,About as often as desired,18–29,Nonbinary,College graduate or higher,Hispanic,Never married,Middle income,West
202301000279,0.4989335833857737,Not enrolled in school,Working full time,A fair amount,Rarely,Rarely,Never,Never,Never,Not at all,Once a month,Once a month,Less than once a month,Completely,No,Does not live with a parent,Fair,Some of the time,Not much,Not too well,As involved as desired,Less often than desired,18–29,Man,College graduate or higher,"Other or multiracial, non-Hispanic",Never married,Upper income,Midwest
202301000308,0.3401745361889837,Not enrolled in school,Working part time,Some,Sometimes,Rarely,Rarely,Rarely,Rarely,Some,A few times a month,A few times a month,At least once a day,A little,Yes,Lives with at least one parent,Fair,Most of the time,Some,Somewhat well,As involved as desired,About as often as desired,18–29,Woman,College graduate or higher,"Other or multiracial, non-Hispanic",Never married,Lower income,South
202301000326,0.3799223918861139,4-year college or graduate school,Working full time,A fair amount,Rarely,Very often,Never,Sometimes,Rarely,Not much,,,,Not at all,No,Lives with all parents,Very good,Some of the time,Not much,Not too well,Less involved than desired,About as often as desired,30–34,Man,Some college,"Other or multiracial, non-Hispanic",Never married,Lower income,Northeast
202301000333,0.8940000897209975,Not enrolled in school,Working full time,A fair amount,Very often,Sometimes,Very often,Very often,Never,A fair amount,A few times a month,A few times a month,Never,Completely,No,Does not live with a parent,Excellent,Most of the time,Some,Very well,Less involved than desired,About as often as desired,30–34,Man,Some college,"Asian, non-Hispanic",Never married,Middle income,West
202301000344,0.2547836347902614,Not enrolled in school,Not currently working for pay,A fair amount,Very often,Sometimes,Rarely,Sometimes,Sometimes,Some,A few times a month,At least once a day,Less than once a month,Mostly,No,Does not live with a parent,Excellent,Most of the time,A fair amount,Very well,As involved as desired,About as often as desired,18–29,Man,College graduate or higher,"Other or multiracial, non-Hispanic",Never married,Upper income,Midwest
202301000350,1.233360248484161,Not enrolled in school,Working full time,A great deal,Never,Rarely,Rarely,Rarely,Rarely,Some,,,,Somewhat,Yes,Lives with all parents,Good,Rarely,Some,Somewhat well,As involved as desired,About as often as desired,30–34,Woman,College graduate or higher,"Other or multiracial, non-Hispanic",Never married,Middle income,West
202301000420,0.6236019524748375,Not enrolled in school,Working full time,A fair amount,Sometimes,Rarely,Sometimes,Sometimes,Rarely,Not much,A few times a week,A few times a week,Less than once a month,Completely,No,Does not live with a parent,Good,Most of the time,A fair amount,Somewhat well,As involved as desired,About as often as desired,30–34,Woman,College graduate or higher,"Other or multiracial, non-Hispanic",Never married,Middle income,West
202301000432,0.7378093698336902,Not enrolled in school,Working full time,A great deal,Sometimes,Sometimes,Rarely,Sometimes,Rarely,Some,A few times a month,A few times a month,Less than once a month,Completely,No,Does not live with a parent,Very good,Most of the time,Not much,Somewhat well,As involved as desired,About as often as desired,30–34,Man,College graduate or higher,"Other or multiracial, non-Hispanic",Living with a partner,Middle income,Northeast
202301000459,0.5431171800571515,4-year college or graduate school,Working part time,A great deal,Never,Rarely,Never,Sometimes,Never,A fair amount,A few times a week,A few times a week,Less than once a month,Completely,No,Does not live with a parent,Excellent,Most of the time,A fair amount,Extremely well,As involved as desired,Less often than desired,30–34,Man,College graduate or higher,"Other or multiracial, non-Hispanic",Married,Lower income,Northeast
202301000468,0.5787227532419938,4-year college or graduate school,Working full time,A great deal,Extremely often,Extremely often,Extremely often,Extremely often,Extremely often,A fair amount,,,,Somewhat,No,Lives with all parents,Excellent,All of the time,A great deal,Extremely well,As involved as desired,About as often as desired,18–29,Woman,College graduate or higher,"Other or multiracial, non-Hispanic",Never married,Lower income,West
202301000474,0.7070004487861793,Not enrolled in school,Working full time,A great deal,Sometimes,Rarely,Sometimes,Very often,Very often,A fair amount,A few times a week,At least once a day,Less than once a month,Mostly,Yes,Does not live with a parent,Excellent,All of the time,Not much,Very well,As involved as desired,About as often as desired,18–29,Woman,College graduate or higher,"Other or multiracial, non-Hispanic",Never married,Lower income,South
202301000485,0.9754317936170622,Not enrolled in school,Not currently working for pay,Some,Very often,Sometimes,Never,Rarely,Never,Some,Less than once a month,A few times a month,Less than once a month,A little,Yes,Does not live with a parent,Poor,Never,Not much,Not too well,As involved as desired,About as often as desired,30–34,Woman,College graduate or higher,"Other or multiracial, non-Hispanic",Married,Middle income,West
202301000488,0.2809518151946927,4-year college or graduate school,Working part time,A fair amount,Sometimes,Sometimes,Never,Sometimes,Sometimes,Some,A few times a month,A few times a month,A few times a month,A little,Yes,Does not live with a parent,Good,Rarely,Not at all,Not too well,As involved as desired,About as often as desired,18–29,Woman,College graduate or higher,"Other or multiracial, non-Hispanic",Never married,Middle income,Midwest
202301000504,1.8594951692271209,Not enrolled in school,Working full time,Some,Sometimes,Never,Rarely,Rarely,Never,A fair amount,,,,Mostly,Yes,Lives with all parents,Good,Most of the time,Some,Somewhat well,More involved than desired,About as often as desired,18–29,Man,College graduate or higher,"Other or multiracial, non-Hispanic",Never married,Middle income,Northeast
202301000511,0.6866701053693833,Not enrolled in school,Working full time,A great deal,Sometimes,Very often,Sometimes,Extremely often,Rarely,A great deal,Less than once a month,A few times a week,Less than once a month,Mostly,No,Does not live with a parent,Good,Most of the time,Not much,Extremely well,As involved as desired,About as often as desired,30–34,Woman,College graduate or higher,"Other or multiracial, non-Hispanic",Married,Upper income,Northeast
202301000522,0.4288222638947288,Not enrolled in school,Working full time,A great deal,Sometimes,Sometimes,Never,Never,Rarely,Some,At least once a day,At least once a day,A few times a month,Mostly,Yes,Does not live with a parent,Excellent,Most of the time,A fair amount,Very well,As involved as desired,About as often as desired,18–29,Woman,College graduate or higher,"Other or multiracial, non-Hispanic",Living with a partner,Upper income,West
202301000539,0.2815483490594734,Not enrolled in school,Working full time,Some,Never,Rarely,Never,Never,Rarely,Not at all,Less than once a month,Less than once a month,Never,Completely,No,Does not live with a parent,Poor,Most of the time,Not at all,Not too well,Less involved than desired,Less often than desired,30–34,Woman,Some college,"Asian, non-Hispanic",Living with a partner,Lower income,South
202301000615,0.5140016354196796,Not enrolled in school,Working full time,Not much,Never,Rarely,Never,Never,Never,Not much,A few times a month,Once a month,Less than once a month,Completely,No,Does not live with a parent,Poor,Some of the time,Not much,Not well at all,As involved as desired,About as often as desired,30–34,Woman,College graduate or higher,"Other or multiracial, non-Hispanic",Married,Middle income,West
202301000629,0.9009228658988656,Not enrolled in school,Not currently working for pay,A great deal,Rarely,Rarely,Very often,Extremely often,Rarely,Not much,Once a month,A few times a month,A few times a month,Not at all,No,Does not live with a parent,Good,All of the time,A great deal,Extremely well,As involved as desired,About as often as desired,30–34,Man,Some college,"Other or multiracial, non-Hispanic",Married,Middle income,West
202301000634,0.2800754296382239,Not enrolled in school,Not currently working for pay,Some,Rarely,Never,Never,Never,Never,Not much,A few times a week,A few times a week,At least once a day,Somewhat,Yes,Lives with at least one parent,Poor,Never,A fair amount,Somewhat well,More involved than desired,About as often as desired,18–29,Man,Some college,"Other or multiracial, non-Hispanic",Never married,Lower income,Northeast
202301000646,0.6037271906481151,Not enrolled in school,Working full time,A great deal,Very often,Sometimes,Never,Rarely,Rarely,Not much,Once a month,A few times a month,A few times a month,Completely,No,Does not live with a parent,Good,Some of the time,Some,Not too well,More involved than desired,Less often than desired,18–29,Man,College graduate or higher,"Other or multiracial, non-Hispanic",Never married,Lower income,West
202301000653,2.832384061989662,4-year college or graduate school,Not currently working for pay,A fair amount,Extremely often,Very often,Rarely,Very often,Rarely,Some,At least once a day,At least once a day,A few times a month,Not at all,Yes,Does not live with a parent,Very good,Most of the time,Some,Not too well,As involved as desired,About as often as desired,18–29,Woman,High school or less,"Other or multiracial, non-Hispanic",Never married,Upper income,West
202301000661,0.3773045239318999,4-year college or graduate school,Not currently working for pay,Some,Very often,Very often,Rarely,Very often,Sometimes,Not much,,,,A little,Yes,Lives with all parents,Good,Some of the time,Not much,Not too well,Less involved than desired,About as often as desired,18–29,Woman,High school or less,"Other or multiracial, non-Hispanic",Never married,Lower income,South
202301000662,0.9271666675146084,Not enrolled in school,Working full time,A fair amount,Sometimes,Very often,Sometimes,Sometimes,Very often,Some,A few times a month,At least once a day,A few times a week,Mostly,Yes,Lives with at least one parent,Very good,Most of the time,A fair amount,Very well,As involved as desired,About as often as desired,18–29,Man,College graduate or higher,"Other or multiracial, non-Hispanic",Never married,Middle income,West
202301000667,0.1476064995560792,Not enrolled in school,Working part time,Not much,Very often,Sometimes,Never,Rarely,Rarely,Not at all,A few times a month,Less than once a month,Less than once a month,Not at all,Yes,Does not live with a parent,Good,Most of the time,Not at all,Somewhat well,As involved as desired,About as often as desired,30–34,Woman,Some college,"Other or multiracial, non-Hispanic",Never married,Middle income,West
202301000668,0.1390149003683617,Not enrolled in school,Working full time,A fair amount,Rarely,Rarely,Rarely,Rarely,Rarely,Some,A few times a week,A few times a month,Less than once a month,Completely,No,Does not live with a parent,Good,Rarely,Not much,Somewhat well,As involved as desired,About as often as desired,30–34,Woman,College graduate or higher,"Other or multiracial, non-Hispanic",Never married,Upper income,West
202301000681,0.6989021318045887,Not enrolled in school,Working full time,A fair amount,Sometimes,Sometimes,Never,Rarely,Never,Some,Less than once a month,A few times a week,Less than once a month,A little,Yes,Does not live with a parent,Good,Rarely,Not much,Somewhat well,As involved as desired,About as often as desired,30–34,Man,College graduate or higher,"Asian, non-Hispanic",Married,Upper income,South
202301000684,0.5791657804234644,4-year college or graduate school,Working part time,Not much,Rarely,Rarely,Sometimes,Sometimes,Very often,Some,A few times a month,A few times a week,Less than once a month,A little,Yes,Does not live with a parent,Fair,Some of the time,Some,Not too well,As involved as desired,About as often as desired,18–29,Woman,College graduate or higher,"Other or multiracial, non-Hispanic",Never married,Lower income,Northeast
202301000688,0.3152059073292582,Not enrolled in school,Working full time,A fair amount,Rarely,Rarely,Never,Rarely,Never,Not much,A few times a month,A few times a month,Once a month,Completely,No,Does not live with a parent,Excellent,Most of the time,Not at all,Very well,As involved as desired,About as often as desired,18–29,Man,College graduate or higher,"Other or multiracial, non-Hispanic",Never married,Upper income,West
202301000702,0.2976872207858684,Not enrolled in school,Working full time,A fair amount,Rarely,Rarely,Sometimes,Rarely,Sometimes,A fair amount,,,,Completely,No,Lives with all parents,Good,Most of the time,A fair amount,Very well,More involved than desired,About as often as desired,30–34,Woman,College graduate or higher,"Other or multiracial, non-Hispanic",Never married,Middle income,Northeast
202301000703,4.859783116186624,4-year college or graduate school,Not currently working for pay,Some,Rarely,Rarely,Very often,Very often,Extremely often,A fair amount,A few times a week,At least once a day,Less than once a month,Not at all,Yes,Does not live with a parent,Good,Most of the time,Some,Somewhat well,As involved as desired,About as often as desired,18–29,Man,High school or less,"Other or multiracial, non-Hispanic",Never married,Middle income,Northeast
202301000715,0.7177819692418458,4-year college or graduate school,Not currently working for pay,A great deal,Very often,Sometimes,Rarely,Rarely,Rarely,Not much,,,,Somewhat,Yes,Lives with all parents,Good,Some of the time,Not at all,Somewhat well,Less involved than desired,About as often as desired,18–29,Nonbinary,High school or less,"Other or multiracial, non-Hispanic",Never married,Lower income,Northeast
202301000717,0.923205690766668,Not enrolled in school,Working full time,A fair amount,Extremely often,Sometimes,Rarely,Rarely,Rarely,Some,,,,Mostly,Yes,Lives with all parents,Good,Most of the time,A fair amount,Somewhat well,Less involved than desired,Less often than desired,18–29,Man,College graduate or higher,"Asian, non-Hispanic",Never married,Middle income,South
202301000725,0.4626881426476034,4-year college or graduate school,Working part time,A great deal,Very often,Extremely often,Rarely,Sometimes,Sometimes,Some,A few times a week,A few times a week,Less than once a month,A little,Yes,Does not live with a parent,Very good,Most of the time,Not at all,Somewhat well,As involved as desired,About as often as desired,18–29,Man,College graduate or higher,"Other or multiracial, non-Hispanic",Never married,Lower income,West
202301000743,0.2450674046275828,Not enrolled in school,Working full time,Some,Rarely,Very often,Very often,Sometimes,Very often,A great deal,At least once a day,At least once a day,Less than once a month,Completely,No,Does not live with a parent,Good,Some of the time,Not at all,Not too well,As involved as desired,Less often than desired,30–34,Woman,College graduate or higher,"Other or multiracial, non-Hispanic",Living with a partner,Upper income,Northeast
202301000765,2.322022562869668,4-year college or graduate school,Not currently working for pay,A great deal,Extremely often,Extremely often,Extremely often,Extremely often,Sometimes,A great deal,,,,A little,Yes,Lives with all parents,Excellent,All of the time,A fair amount,Very well,As involved as desired,Less often than desired,18–29,Woman,High school or less,"Other or multiracial, non-Hispanic",Never married,Middle income,Northeast
202301000772,0.2887023972855251,Not enrolled in school,Working part time,A great deal,Sometimes,Never,Rarely,Rarely,Rarely,Not much,A few times a month,A few times a month,Less than once a month,Completely,No,Does not live with a parent,Fair,Some of the time,Not much,Somewhat well,As involved as desired,About as often as desired,30–34,Woman,College graduate or higher,"Other or multiracial, non-Hispanic",Living with a partner,Middle income,South
202301000782,0.2183919293855194,Not enrolled in school,Not currently working for pay,A great deal,Rarely,Very often,Very often,Very often,Very often,A great deal,A few times a week,A few times a week,Less than once a month,Completely,No,Does not live with a parent,Excellent,All of the time,A fair amount,Very well,As involved as desired,About as often as desired,30–34,Woman,College graduate or higher,"Other or multiracial, non-Hispanic",Married,Middle income,West
202301000787,0.5018191290390789,4-year college or graduate school,Working part time,A fair amount,Rarely,Rarely,Rarely,Sometimes,Rarely,Not much,A few times a month,Once a month,Less than once a month,A little,Yes,Does not live with a parent,Fair,Some of the time,Not at all,Not too well,Less involved than desired,Less often than desired,18–29,Woman,Some college,"Other or multiracial, non-Hispanic",Never married,Middle income,West
202301000800,4.50649793422372,4-year college or graduate school,Not currently working for pay,Some,Sometimes,Sometimes,Rarely,Very often,Rarely,Some,,,,Somewhat,Yes,Lives with all parents,Good,Some of the time,Not much,Very well,As involved as desired,About as often as desired,18–29,Man,Some college,"Other or multiracial, non-Hispanic",Never married,Lower income,Midwest
202301000821,3.1847144923841952,Not enrolled in school,Not currently working for pay,A fair amount,Extremely often,Very often,Very often,Very often,Sometimes,A great deal,A few times a week,At least once a day,A few times a week,Somewhat,Yes,Does not live with a parent,Excellent,All of the time,A fair amount,Extremely well,As involved as desired,About as often as desired,30–34,Woman,High school or less,"Other or multiracial, non-Hispanic",Married,Lower income,Northeast
202301000843,0.6947331871147333,Not enrolled in school,Working full time,Not much,Sometimes,Sometimes,Rarely,Sometimes,Rarely,Not much,Once a month,Once a month,Less than once a month,Somewhat,No,Lives with at least one parent,Good,Some of the time,Not much,Not too well,As involved as desired,About as often as desired,18–29,Man,College graduate or higher,"Other or multiracial, non-Hispanic",Never married,Upper income,Northeast
202301000844,0.0930318112151827,Not enrolled in school,Working full time,A fair amount,Very often,Rarely,Sometimes,Very often,Sometimes,Some,,,,Somewhat,No,Lives with all parents,Very good,Most of the time,Not at all,Very well,As involved as desired,About as often as desired,30–34,Woman,College graduate or higher,"Other or multiracial, non-Hispanic",Never married,Middle income,West
202301000858,2.796253714977756,4-year college or graduate school,Not currently working for pay,A great deal,Extremely often,Extremely often,Sometimes,Extremely often,Sometimes,Some,,,,Not at all,Yes,Lives with all parents,Excellent,All of the time,Not much,Very well,As involved as desired,About as often as desired,18–29,Man,Some college,"Other or multiracial, non-Hispanic",Never married,Middle income,West
202301000871,1.6240027183463852,2-year college or technical school,Not currently working for pay,A great deal,Very often,Extremely often,Sometimes,Very often,Rarely,A fair amount,,,,A little,Yes,Lives with all parents,Good,Some of the time,A fair amount,Somewhat well,As involved as desired,Less often than desired,18–29,Man,Some college,"Other or multiracial, non-Hispanic",Never married,Middle income,West
202301000879,1.0234611547245998,Not enrolled in school,Working full time,A fair amount,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Some,A few times a week,A few times a week,Less than once a month,Completely,No,Does not live with a parent,Good,Some of the time,Some,Somewhat well,As involved as desired,About as often as desired,30–34,Woman,College graduate or higher,"Other or multiracial, non-Hispanic",Married,Upper income,South
202301000888,0.5632305832690153,Not enrolled in school,Working full time,Some,Sometimes,Extremely often,Never,Sometimes,Rarely,Not at all,,,,Somewhat,Yes,Lives with all parents,Good,Rarely,Not at all,Somewhat well,More involved than desired,About as often as desired,18–29,Man,College graduate or higher,"Other or multiracial, non-Hispanic",Never married,Middle income,West
202301000893,0.209562913285552,Not enrolled in school,Working part time,Not much,Sometimes,Never,Never,Sometimes,Never,Not at all,,,,A little,Yes,Lives with all parents,Good,Some of the time,Some,Not too well,As involved as desired,Less often than desired,18–29,Nonbinary,College graduate or higher,"Other or multiracial, non-Hispanic",Never married,Middle income,South
202301000916,1.043415252231222,Not enrolled in school,Working full time,A fair amount,Rarely,Sometimes,Rarely,Rarely,Rarely,Not much,,,,Completely,No,Lives with all parents,Very good,All of the time,Not much,Somewhat well,As involved as desired,About as often as desired,18–29,Man,College graduate or higher,"Other or multiracial, non-Hispanic",Never married,Middle income,West
202301000938,0.1650583244148618,4-year college or graduate school,Working full time,A great deal,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,A great deal,At least once a day,At least once a day,A few times a week,Mostly,Yes,Does not live with a parent,Excellent,All of the time,Not at all,Somewhat well,Less involved than desired,Less often than desired,30–34,Man,College graduate or higher,"Other or multiracial, non-Hispanic",Never married,Lower income,South
