respondent_id,survey_weight,school_enrollment,employment_status,prepared_for_independence,advice_finances,advice_career,advice_mental_health,advice_physical_health,advice_friendships,relies_on_parents_emotionally,phone_video_frequency,text_frequency,in_person_frequency,financial_independence,received_financial_help,lives_with_parents,relationship_rating,true_self_with_parent,parent_relies_on_child_emotionally,knows_parent_beyond_parent_role,parent_involvement_level,communication_satisfaction,age_group,gender,education_level,race_ethnicity,marital_status,income_tier,census_region
202201009877,0.073364268285182,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2,1.0,2.0,3.0,2.0,2.0,3.0
202201010018,0.4444553893608479,4.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,6.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,3.0,3.0,2,1.0,1.0,2.0,2.0,,1.0
202201010030,0.8563792755453523,4.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,2,2.0,3.0,2.0,6.0,1.0,3.0
202201010180,0.5763977903803778,4.0,1.0,1.0,2.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,5.0,3.0,2.0,2.0,2,2.0,1.0,1.0,1.0,2.0,3.0
202201010237,0.8001806824636396,4.0,1.0,3.0,1.0,4.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0,1,2.0,3.0,2.0,6.0,,2.0
202201010393,1.876040818835596,4.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,5.0,4.0,1.0,2.0,5.0,4.0,5.0,5.0,2.0,2.0,1,1.0,3.0,4.0,6.0,1.0,3.0
202201010474,0.9576224872504188,4.0,1.0,4.0,4.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,4.0,2.0,3.0,3.0,2,1.0,3.0,2.0,2.0,1.0,3.0
202201010614,1.1032128747388792,4.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,1,2.0,3.0,2.0,6.0,2.0,3.0
202201010670,0.2126817294103945,4.0,1.0,1.0,4.0,3.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,1.0,2.0,3.0,5.0,4.0,5.0,4.0,2.0,2.0,2,2.0,3.0,1.0,2.0,1.0,3.0
202201010695,0.3612969451818452,4.0,1.0,2.0,2.0,2.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,1,2.0,1.0,2.0,6.0,2.0,3.0
202201010957,0.4288396845075145,4.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,1,2.0,2.0,4.0,6.0,1.0,2.0
202201010987,0.5859121940959385,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,1,3.0,2.0,3.0,6.0,1.0,1.0
202201011039,0.7797297823311636,4.0,1.0,2.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,3.0,1,1.0,1.0,2.0,6.0,2.0,3.0
202201011068,0.7739452634423043,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,,4.0,3.0,1.0,1.0,1,1.0,3.0,2.0,3.0,2.0,3.0
202201011412,0.4891034167017313,4.0,3.0,2.0,3.0,2.0,5.0,4.0,3.0,2.0,,,,5.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,1,1.0,1.0,3.0,6.0,2.0,4.0
202201011589,0.7168321187637009,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,4.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,1,1.0,2.0,2.0,6.0,,3.0
202201012386,0.1211555012625419,4.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,3.0,5.0,1.0,5.0,5.0,2.0,2.0,2,2.0,2.0,2.0,6.0,1.0,3.0
202201012546,1.912473167794964,3.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,,,,4.0,1.0,1.0,4.0,2.0,4.0,3.0,1.0,3.0,1,2.0,2.0,2.0,6.0,1.0,1.0
202201012660,0.3850373210799271,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,6.0,1.0,2.0,3.0,5.0,4.0,5.0,5.0,3.0,3.0,2,2.0,2.0,3.0,1.0,2.0,2.0
202201012974,0.2442105573720098,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,,,,1.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,2,1.0,1.0,5.0,1.0,3.0,3.0
202201013154,0.4795890339980653,4.0,4.0,1.0,3.0,5.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,4.0,1.0,2.0,2.0,2,2.0,3.0,2.0,1.0,1.0,3.0
202201013246,0.4709679622673327,4.0,3.0,1.0,3.0,3.0,3.0,2.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,2,2.0,2.0,2.0,1.0,1.0,3.0
202201013343,0.1307235625369164,4.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,2,2.0,1.0,1.0,6.0,2.0,3.0
202201013639,0.9975144619964932,4.0,1.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2,1.0,3.0,2.0,6.0,2.0,3.0
202201013683,0.7220656871044228,3.0,2.0,2.0,2.0,1.0,3.0,2.0,4.0,1.0,2.0,2.0,5.0,3.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,1,1.0,2.0,4.0,6.0,2.0,2.0
202201013891,0.6311387977372572,3.0,2.0,4.0,4.0,4.0,5.0,4.0,5.0,2.0,,,,4.0,2.0,1.0,2.0,3.0,5.0,4.0,3.0,2.0,1,2.0,2.0,2.0,6.0,2.0,2.0
202201014045,0.3404939436808455,4.0,1.0,4.0,2.0,4.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,3.0,5.0,4.0,4.0,5.0,2.0,2.0,2,2.0,2.0,2.0,6.0,1.0,3.0
202201014374,0.3060434073070791,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,,,,3.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,1,2.0,3.0,2.0,6.0,1.0,3.0
202201014665,0.1259143870851591,4.0,1.0,1.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,5.0,5.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,2,1.0,1.0,2.0,6.0,1.0,3.0
202201014738,3.5799665276134385,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,1.0,3.0,5.0,4.0,4.0,3.0,2.0,2.0,2,1.0,3.0,4.0,6.0,1.0,3.0
202201015029,0.397892414329074,4.0,1.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,5.0,1.0,2.0,3.0,2.0,2.0,4.0,4.0,2.0,2.0,2,1.0,1.0,1.0,2.0,3.0,3.0
202201015281,0.0649477664954403,4.0,1.0,4.0,5.0,5.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,2,2.0,3.0,2.0,6.0,1.0,3.0
202201015312,0.3377934982509907,3.0,1.0,1.0,3.0,1.0,3.0,2.0,4.0,3.0,,,,4.0,2.0,1.0,2.0,2.0,5.0,2.0,2.0,2.0,1,2.0,1.0,3.0,4.0,1.0,3.0
202201015581,0.2266773860408143,4.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,6.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2,1.0,1.0,2.0,4.0,1.0,2.0
202201015699,0.4147715014274803,2.0,2.0,4.0,4.0,3.0,5.0,3.0,5.0,4.0,,,,4.0,2.0,1.0,3.0,3.0,4.0,3.0,3.0,3.0,1,2.0,2.0,3.0,6.0,1.0,3.0
202201015776,0.5122657181769559,4.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,2,1.0,2.0,3.0,1.0,1.0,3.0
202201015924,0.115167144201251,3.0,1.0,2.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,2,2.0,1.0,2.0,1.0,2.0,3.0
202201015930,0.1064094653424027,4.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,5.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,1,2.0,1.0,2.0,6.0,2.0,3.0
202201015980,2.7869089444295625,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,2.0,1.0,3.0,5.0,1.0,2.0,2.0,2.0,5.0,3.0,2.0,3.0,1,2.0,3.0,5.0,6.0,1.0,1.0
202201016046,0.5097910028939181,4.0,2.0,2.0,5.0,2.0,4.0,3.0,5.0,5.0,3.0,5.0,3.0,1.0,2.0,3.0,3.0,1.0,4.0,2.0,1.0,2.0,2,2.0,3.0,2.0,2.0,1.0,3.0
202201016125,0.4499864088479657,3.0,2.0,1.0,2.0,3.0,5.0,4.0,3.0,3.0,4.0,3.0,5.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,1,2.0,2.0,3.0,6.0,1.0,4.0
202201016250,0.2939236428912288,2.0,1.0,3.0,4.0,5.0,5.0,4.0,5.0,4.0,,,,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2,2.0,2.0,1.0,1.0,1.0,3.0
202201016309,0.5165780998287354,3.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,6.0,5.0,6.0,5.0,1.0,2.0,5.0,1.0,5.0,5.0,2.0,2.0,1,1.0,2.0,3.0,6.0,1.0,1.0
202201016353,0.7134181003215936,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,1,1.0,1.0,2.0,6.0,,1.0
202201016550,0.5171500381867403,4.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,,,,3.0,2.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,2,1.0,2.0,1.0,6.0,1.0,3.0
202201016779,0.5221365099802934,4.0,3.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,5.0,1.0,2.0,3.0,1.0,5.0,2.0,1.0,3.0,3.0,1,2.0,2.0,3.0,2.0,1.0,2.0
202201016800,0.5109670405837146,4.0,1.0,1.0,3.0,3.0,3.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,2,2.0,3.0,1.0,3.0,1.0,3.0
202201016860,0.3359200260461012,4.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,1,2.0,1.0,2.0,2.0,2.0,3.0
202201017543,0.4170136989685054,4.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,3.0,2,1.0,1.0,5.0,1.0,2.0,3.0
202201017548,6.314159461681934,4.0,1.0,3.0,4.0,1.0,3.0,3.0,3.0,2.0,,,,3.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,1,1.0,2.0,4.0,6.0,,4.0
202201017812,0.8477650838913326,3.0,2.0,2.0,2.0,4.0,5.0,4.0,5.0,5.0,,,,5.0,1.0,1.0,3.0,2.0,4.0,2.0,2.0,2.0,1,2.0,2.0,2.0,6.0,1.0,2.0
202201017836,1.0951332593423322,4.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,5.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,1,2.0,2.0,1.0,2.0,2.0,2.0
202201017861,0.3627994853330591,4.0,1.0,1.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,6.0,5.0,1.0,2.0,3.0,2.0,1.0,4.0,3.0,2.0,2.0,2,2.0,3.0,1.0,1.0,2.0,3.0
202201018565,0.3261532041544448,4.0,2.0,2.0,3.0,4.0,5.0,3.0,5.0,5.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1,2.0,3.0,2.0,6.0,1.0,3.0
202201018927,0.1396964467169823,4.0,1.0,1.0,3.0,4.0,4.0,3.0,4.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,2,1.0,1.0,2.0,2.0,3.0,1.0
202201019016,0.8699834376750157,2.0,3.0,3.0,5.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,5.0,1.0,2.0,2.0,3.0,2.0,5.0,3.0,3.0,3.0,1,1.0,2.0,3.0,1.0,1.0,4.0
202201019208,0.2122101251546964,4.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,5.0,2.0,2.0,3.0,1.0,1.0,4.0,2.0,3.0,3.0,2,1.0,1.0,2.0,6.0,2.0,1.0
202201019368,1.046704649748395,4.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,3.0,5.0,4.0,5.0,5.0,3.0,3.0,2,2.0,2.0,2.0,6.0,1.0,3.0
202201019587,3.0466133751269777,4.0,1.0,1.0,5.0,3.0,3.0,5.0,4.0,4.0,2.0,3.0,5.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,1,1.0,1.0,2.0,1.0,1.0,3.0
202201019690,0.0757019221520196,3.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,2.0,1.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,1,2.0,1.0,2.0,6.0,1.0,3.0
202201019851,1.3057169330934135,4.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,1.0,3.0,3.0,1.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,1,1.0,1.0,1.0,6.0,2.0,3.0
202201020416,1.9108104351007635,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,,,,3.0,1.0,1.0,3.0,3.0,4.0,3.0,1.0,1.0,1,2.0,2.0,1.0,6.0,,3.0
202201020540,0.2460022603203626,4.0,3.0,3.0,5.0,5.0,3.0,3.0,5.0,4.0,4.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,4.0,2.0,3.0,3.0,2,2.0,1.0,1.0,1.0,2.0,2.0
202201020594,1.4201611224833115,4.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,5.0,1.0,2.0,3.0,2.0,2.0,4.0,2.0,3.0,3.0,1,1.0,2.0,2.0,1.0,2.0,3.0
202201020643,0.6449740727011792,4.0,1.0,2.0,4.0,3.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,1.0,2.0,3.0,1.0,2.0,5.0,3.0,2.0,2.0,1,1.0,1.0,5.0,6.0,1.0,4.0
202201020753,3.736546896190336,4.0,1.0,3.0,5.0,5.0,4.0,5.0,3.0,5.0,4.0,3.0,4.0,1.0,2.0,3.0,4.0,2.0,4.0,4.0,2.0,3.0,1,1.0,3.0,2.0,2.0,2.0,2.0
202201021231,0.2301496945635998,4.0,1.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,1.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,2,1.0,1.0,1.0,6.0,3.0,4.0
202201021280,0.1648418649146223,4.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,1.0,3.0,2.0,1.0,3.0,5.0,5.0,4.0,2.0,1.0,1.0,1,2.0,1.0,3.0,2.0,2.0,2.0
202201021463,0.2298276155388371,4.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,1,1.0,1.0,2.0,1.0,2.0,3.0
202201021505,0.092438480805561,4.0,1.0,2.0,3.0,3.0,4.0,3.0,3.0,1.0,3.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,2,2.0,1.0,1.0,6.0,1.0,1.0
202201021677,0.4742549787552244,3.0,,4.0,3.0,3.0,4.0,3.0,3.0,4.0,,,,2.0,1.0,1.0,1.0,5.0,4.0,4.0,3.0,3.0,2,2.0,3.0,3.0,3.0,2.0,3.0
202201021747,0.0715690033159955,4.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,3.0,3.0,3.0,5.0,1.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,2,2.0,2.0,1.0,1.0,2.0,2.0
202201021899,0.459302701731284,4.0,1.0,2.0,2.0,4.0,5.0,3.0,4.0,1.0,3.0,1.0,5.0,2.0,1.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,1,1.0,1.0,1.0,1.0,2.0,3.0
202201021943,0.3072864235505219,4.0,3.0,2.0,4.0,1.0,1.0,1.0,,3.0,3.0,4.0,6.0,2.0,1.0,3.0,3.0,2.0,,3.0,2.0,2.0,2,2.0,2.0,2.0,3.0,1.0,2.0
202201021981,0.1232246738237104,4.0,1.0,1.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,5.0,2.0,2.0,2.0,2,2.0,1.0,3.0,1.0,2.0,3.0
202201022315,0.948926483481002,3.0,2.0,1.0,2.0,3.0,4.0,3.0,4.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1,2.0,2.0,2.0,6.0,1.0,3.0
202201022356,0.2169973422549357,3.0,1.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,6.0,1.0,4.0,1.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,2,2.0,2.0,2.0,1.0,1.0,3.0
202201022496,0.5328108061731315,4.0,1.0,1.0,3.0,4.0,5.0,5.0,4.0,4.0,3.0,2.0,5.0,1.0,2.0,3.0,2.0,2.0,4.0,2.0,3.0,3.0,1,1.0,1.0,1.0,1.0,3.0,3.0
202201022509,0.3181369096044567,4.0,1.0,2.0,4.0,2.0,4.0,3.0,5.0,2.0,2.0,2.0,5.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,1,1.0,1.0,1.0,2.0,3.0,4.0
202201022560,0.117172585070825,4.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,3.0,1.0,2.0,3.0,4.0,3.0,5.0,3.0,3.0,3.0,2,1.0,1.0,4.0,1.0,2.0,3.0
202201023319,1.2300974995352505,4.0,1.0,2.0,4.0,1.0,3.0,2.0,4.0,2.0,,,,4.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1,1.0,2.0,3.0,6.0,1.0,3.0
202201023454,0.3036560693534262,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,2,2.0,3.0,2.0,2.0,1.0,3.0
202201023539,0.382748375950873,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1,2.0,3.0,1.0,6.0,2.0,2.0
202201023564,0.5206972209533002,4.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,2,2.0,3.0,2.0,6.0,1.0,1.0
202201023643,0.2391334682609578,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,1,2.0,2.0,2.0,2.0,1.0,3.0
202201023737,0.4078081789383578,4.0,2.0,3.0,4.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,2.0,3.0,2.0,2.0,1.0,3.0
202201023806,2.4717280693600583,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,4.0,1.0,1.0,1.0,2.0,4.0,1.0,3.0,3.0,1,2.0,3.0,2.0,6.0,,3.0
202201023966,0.2519756058746145,4.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,5.0,4.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,1,2.0,1.0,1.0,6.0,2.0,3.0
202201024350,0.3030604618760229,4.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,5.0,4.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,2,1.0,1.0,2.0,6.0,2.0,3.0
202201024523,0.2211206610528048,4.0,2.0,3.0,3.0,5.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,2,2.0,3.0,2.0,2.0,1.0,3.0
202201024584,0.1746246302858811,2.0,1.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,3.0,2.0,3.0,1.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,2,2.0,2.0,2.0,6.0,1.0,2.0
202201024644,0.8133656591681223,4.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,1.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,2,1.0,2.0,1.0,2.0,2.0,2.0
202201024949,0.2729051037626042,4.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,1,2.0,3.0,4.0,6.0,1.0,2.0
202201024982,6.314159461681934,3.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,5.0,3.0,1.0,3.0,1,1.0,3.0,4.0,6.0,1.0,4.0
202201025054,0.3498385983579126,4.0,1.0,2.0,3.0,4.0,3.0,5.0,3.0,4.0,,,,3.0,2.0,1.0,4.0,4.0,5.0,5.0,2.0,2.0,1,2.0,1.0,2.0,6.0,2.0,3.0
202201025075,0.1985114495122249,3.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0,3.0,1.0,1.0,2.0,4.0,3.0,3.0,1,2.0,1.0,2.0,6.0,2.0,1.0
202201025098,0.1864033398063467,4.0,1.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2,2.0,1.0,2.0,6.0,2.0,2.0
202201025151,0.1452719964759277,4.0,1.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,5.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,2,1.0,1.0,1.0,1.0,3.0,4.0
202201025162,0.1866338623321388,4.0,1.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,1.0,1.0,2,2.0,1.0,1.0,1.0,2.0,2.0
202201025300,1.723513787681098,4.0,3.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,6.0,3.0,5.0,1.0,2.0,3.0,5.0,5.0,5.0,5.0,2.0,2.0,1,2.0,3.0,1.0,6.0,1.0,2.0
202201026021,1.4608044574488608,3.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,2.0,2.0,3.0,4.0,1.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,1,2.0,3.0,2.0,6.0,1.0,3.0
202201026873,0.3984377268266004,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,,,,4.0,1.0,1.0,2.0,2.0,4.0,3.0,3.0,3.0,1,2.0,3.0,2.0,6.0,1.0,3.0
202201026918,0.6094635407221801,4.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,1,2.0,1.0,2.0,6.0,2.0,3.0
202201027049,0.3764095835656257,4.0,1.0,1.0,3.0,4.0,5.0,2.0,5.0,4.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,1,2.0,1.0,4.0,6.0,1.0,3.0
202201027263,0.1678623738735214,4.0,1.0,2.0,2.0,4.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2,2.0,2.0,1.0,2.0,1.0,3.0
202201027291,1.0140442374087548,4.0,1.0,1.0,4.0,4.0,4.0,4.0,3.0,3.0,,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1,1.0,1.0,3.0,6.0,1.0,4.0
202201027472,0.4438936182105757,4.0,1.0,3.0,3.0,2.0,3.0,4.0,5.0,4.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,1,2.0,1.0,1.0,6.0,2.0,1.0
202201027542,0.2747608390256557,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,1,1.0,3.0,3.0,2.0,2.0,3.0
202201027661,1.204996520981587,4.0,1.0,1.0,2.0,3.0,5.0,2.0,4.0,2.0,3.0,3.0,5.0,1.0,2.0,3.0,2.0,2.0,4.0,2.0,3.0,3.0,2,1.0,1.0,2.0,1.0,2.0,2.0
202201027848,0.5850431317903542,4.0,2.0,5.0,1.0,3.0,1.0,1.0,4.0,1.0,2.0,1.0,3.0,5.0,1.0,3.0,1.0,3.0,3.0,4.0,2.0,2.0,1,2.0,3.0,2.0,4.0,1.0,3.0
202201027896,0.2818479849266564,4.0,1.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,5.0,3.0,1.0,3.0,2,1.0,2.0,1.0,2.0,3.0,1.0
202201028084,0.771126749814218,2.0,4.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,6.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1,2.0,2.0,4.0,6.0,1.0,3.0
